case_id,label,predictions_true,nr_prefixes
c_1620539143,true,0.2467,9
c_1622141165,false,0.1800,9
c_1623607293,false,0.4267,9
c_1624434007,false,0.0944,9
c_1627130886,false,0.2600,9
c_1627432412,false,0.3600,9
c_1629971398,false,0.1000,9
c_1630475769,true,0.6467,9
c_1632754032,true,0.8733,9
c_1635482301,true,0.3133,9
c_1636659317,true,0.6600,9
c_1638196726,true,0.2600,9
c_1638379755,false,0.2800,9
c_1639833431,false,0.2067,9
c_1641972620,false,0.2533,9
c_1642811374,true,0.4667,9
c_164769477,true,0.7200,9
c_1649732255,true,0.4933,9
c_1650416539,false,0.1733,9
c_1651597384,false,0.2000,9
c_1652192703,true,0.6733,9
c_1652374080,true,0.2800,9
c_1656189522,false,0.0467,9
c_1658869403,false,0.0867,9
c_1658966712,false,0.4200,9
c_1659255564,true,0.6400,9
c_1661566238,true,0.4667,9
c_1661574532,true,0.7067,9
c_1662487403,false,0.0533,9
c_1663648698,false,0.3333,9
c_1664614522,false,0.2133,9
c_1664621088,false,0.4800,9
c_1664858516,false,0.1333,9
c_1665438389,false,0.1467,9
c_167026411,true,0.3867,9
c_1670410559,true,0.1467,9
c_1670585897,false,0.8133,9
c_1670768029,false,0.2333,9
c_1670926863,false,0.3000,9
c_1672037226,true,0.4467,9
c_1673456670,false,0.2667,9
c_1674949270,false,0.2200,9
c_1677049820,false,0.1533,9
c_167825309,false,0.1800,9
c_1679215860,false,0.2867,9
c_1679927360,true,0.4200,9
c_1680734516,true,0.2267,9
c_1681361801,false,0.2533,9
c_1685939887,true,0.3200,9
c_1686397683,false,0.3867,9
c_1694615111,false,0.3067,9
c_1696233759,false,0.4400,9
c_1697237703,false,0.2067,9
c_1697844636,false,0.1067,9
c_1697931268,false,0.0933,9
c_1699165633,true,0.1200,9
c_1703969285,false,0.2733,9
c_1705068509,false,0.4733,9
c_1705897613,true,0.1533,9
c_1705931507,false,0.2533,9
c_1706151514,false,0.1111,9
c_1706313428,false,0.3267,9
c_1706407359,true,0.9133,9
c_1711867932,false,0.3133,9
c_1712822769,false,0.1667,9
c_1713151358,false,0.1867,9
c_1713280237,true,0.3133,9
c_1714501335,true,0.3889,9
c_1716698141,false,0.3933,9
c_1726110813,false,0.3733,9
c_1727057027,false,0.1000,9
c_1727581145,false,0.3000,9
c_1728707744,true,0.9733,9
c_1729824097,false,0.0267,9
c_1730126086,true,0.9067,9
c_1731589435,false,0.2622,9
c_1732322692,false,0.0733,9
c_1732926428,false,0.2467,9
c_1734409648,true,0.1933,9
c_1734947142,true,0.5400,9
c_1735419863,false,0.2333,9
c_1735741695,true,0.5467,9
c_1738181448,true,0.4667,9
c_1738323716,true,0.1067,9
c_1740531421,false,0.2600,9
c_1741874816,false,0.0667,9
c_1742086313,true,0.9333,9
c_1742866950,true,0.4333,9
c_1746821543,true,0.1200,9
c_1748551648,true,0.3000,9
c_1748600294,false,0.1533,9
c_1750072176,false,0.6133,9
c_1750932659,false,0.5933,9
c_1753972754,true,0.5067,9
c_175406399,false,0.2400,9
c_1755263044,true,0.5867,9
c_1757332206,false,0.3467,9
c_175918237,false,0.1000,9
c_1759206616,false,0.4600,9
c_1761167654,false,0.6133,9
c_1761486530,false,0.0933,9
c_1767149478,false,0.1267,9
c_1770123129,true,0.1067,9
c_1772618335,false,0.4667,9
c_1773437231,false,0.2400,9
c_1774613964,false,0.1600,9
c_177481333,false,0.1867,9
c_1775428933,false,0.4133,9
c_1777454448,true,0.9400,9
c_1778205577,false,0.4267,9
c_1778559212,false,0.2000,9
c_177985707,false,0.2400,9
c_1780482603,false,0.3067,9
c_178100585,true,0.0733,9
c_1782198949,false,0.3267,9
c_1783531743,true,0.2200,9
c_178752186,false,0.4600,9
c_1789018492,false,0.3533,9
c_1791899364,false,0.5133,9
c_1792989829,true,0.5733,9
c_1793506570,true,0.8533,9
c_1794381253,false,0.1267,9
c_1795986679,false,0.3533,9
c_179713283,false,0.2933,9
c_1797276682,true,0.1333,9
c_1801180457,false,0.2400,9
c_1801822059,true,0.3800,9
c_1803607870,false,0.1867,9
c_1804015364,false,0.2333,9
c_1807824668,false,0.0400,9
c_1810505243,false,0.4733,9
c_1811471028,true,0.7667,9
c_1811993938,false,0.3600,9
c_1813196768,true,0.6133,9
c_1814409422,false,0.2200,9
c_1814688365,false,0.2933,9
c_1815373434,false,0.2200,9
c_1817634000,true,0.4067,9
c_182066441,false,0.6400,9
c_1822344771,false,0.3333,9
c_1822579002,true,0.8600,9
c_1824029008,true,0.3533,9
c_1824209977,false,0.1267,9
c_1826872953,false,0.1133,9
c_1827376481,false,0.6800,9
c_1827685541,false,0.1533,9
c_1827919587,false,0.1800,9
c_182815865,false,0.3133,9
c_1832493729,false,0.8400,9
c_1835001438,true,0.7333,9
c_183528099,false,0.4267,9
c_1835712802,false,0.0467,9
c_1836482704,true,0.3867,9
c_1837232546,true,0.8800,9
c_1839163450,false,0.4067,9
c_1842271625,false,0.2533,9
c_1845996368,true,0.8533,9
c_1846502351,false,0.1400,9
c_1847062642,true,0.9267,9
c_1847389115,true,0.1400,9
c_1848636655,false,0.0933,9
c_1848685618,false,0.3067,9
c_1851874120,true,0.5133,9
c_1854419089,false,0.3467,9
c_1857316370,true,0.4533,9
c_1858818143,false,0.2733,9
c_1859387169,true,0.9267,9
c_1860164462,false,0.3600,9
c_1862468287,true,0.7133,9
c_186670484,false,0.3200,9
c_1868286692,false,0.2133,9
c_1869129677,true,0.8467,9
c_1869471031,true,0.1533,9
c_1870666953,false,0.4267,9
c_1872600475,false,0.2333,9
c_1874833508,false,0.1800,9
c_1879115572,false,0.1267,9
c_1880797595,false,0.3200,9
c_1880895995,true,0.4533,9
c_1882563257,false,0.0533,9
c_1882655907,false,0.3400,9
c_1885602665,true,0.4667,9
c_1888350749,false,0.5333,9
c_1888981731,true,0.6600,9
c_1891680505,true,0.4333,9
c_1893569216,false,0.1933,9
c_1894051107,true,0.5133,9
c_1894445869,false,0.5933,9
c_1896576715,false,0.0800,9
c_189815000,false,0.9267,9
c_1901687072,true,0.2867,9
c_190170308,false,0.1600,9
c_1902601657,false,0.1533,9
c_1903689163,false,0.2200,9
c_1904206333,false,0.2267,9
c_1904642080,true,0.5600,9
c_1904961288,false,0.1933,9
c_1905113925,false,0.0933,9
c_190552415,false,0.1400,9
c_1905561540,true,0.2267,9
c_1905583805,false,0.4533,9
c_19080728,true,0.1267,9
c_1908235422,false,0.0933,9
c_1917346060,true,0.4533,9
c_1918741535,false,0.1400,9
c_191922766,false,0.3200,9
c_1919468152,false,0.2867,9
c_1919805494,true,0.1200,9
c_1919917912,false,0.7200,9
c_1920569696,true,0.2200,9
c_1921489029,false,0.2467,9
c_1922166710,false,0.2000,9
c_1922497660,false,0.0600,9
c_1925312246,false,0.3067,9
c_1929025400,true,0.6133,9
c_1931888690,true,0.2133,9
c_1932968376,true,0.3400,9
c_1938026907,false,0.4133,9
c_1938485547,false,0.0400,9
c_1939417730,false,0.1783,9
c_1939640271,false,0.6800,9
c_1939679303,false,0.1000,9
c_1942946338,false,0.4133,9
c_1944799016,false,0.6333,9
c_1949069602,false,0.1133,9
c_1952006400,true,0.4867,9
c_1952405075,false,0.2200,9
c_1952474346,false,0.1400,9
c_1954046396,false,0.0133,9
c_1954441543,false,0.2400,9
c_1955841156,true,0.5467,9
c_1956283946,true,0.5800,9
c_1957651168,false,0.7400,9
c_1958282351,true,0.3467,9
c_1958611901,false,0.7000,9
c_1958949497,false,0.6533,9
c_1959309423,false,0.3467,9
c_1962542067,false,0.2133,9
c_1962983064,true,0.5133,9
c_1963219466,false,0.1400,9
c_1963704196,false,0.2000,9
c_1965180973,true,0.5800,9
c_1965563143,true,0.7533,9
c_1965849532,false,0.1000,9
c_1966302326,true,0.0600,9
c_1967560502,false,0.2467,9
c_1968891746,false,0.1867,9
c_1969464423,false,0.8667,9
c_1972029705,false,0.5667,9
c_1972046847,false,0.2933,9
c_1972164033,false,0.2933,9
c_197229144,true,0.4600,9
c_1974444755,true,0.3133,9
c_1975269949,true,0.5267,9
c_1976127206,false,0.0933,9
c_1977502639,false,0.2467,9
c_1979534631,false,0.1800,9
c_1980445674,false,0.1600,9
c_1981500950,true,0.8733,9
c_1985757094,false,0.2400,9
c_1986790973,false,0.3133,9
c_1986875818,false,0.2600,9
c_1988650480,false,0.5933,9
c_1988818254,false,0.3400,9
c_1989234441,false,0.2267,9
c_1989416782,false,0.7067,9
c_1991542825,false,0.1000,9
c_199184776,true,0.3467,9
c_1992130871,true,0.5667,9
c_1995092888,false,0.1533,9
c_1995168124,true,0.4800,9
c_1995644843,false,0.4133,9
c_199635820,true,0.4133,9
c_1998036485,true,0.0933,9
c_1998307400,true,0.5333,9
c_1998480538,true,0.3067,9
c_1999120078,false,0.3800,9
c_200680287,true,0.9600,9
c_2007094916,true,0.2200,9
c_2007540464,false,0.2200,9
c_2008195330,false,0.3000,9
c_2008203162,false,0.6000,9
c_2009085424,false,0.5533,9
c_2009274259,true,0.3400,9
c_2009554924,false,0.2067,9
c_2013171518,false,0.1467,9
c_2017278363,false,0.2133,9
c_2019122599,true,0.2933,9
c_2019969184,false,0.1067,9
c_2020372305,false,0.2067,9
c_2020581879,true,0.5200,9
c_2021325909,false,0.1933,9
c_2021996669,false,0.2000,9
c_2022277549,true,0.5867,9
c_2022281352,true,0.3933,9
c_2023070477,true,0.1267,9
c_2023401888,false,0.3067,9
c_2024680741,true,0.4267,9
c_2025173856,false,0.1133,9
c_2025703180,false,0.0733,9
c_2026841022,true,0.8400,9
c_2030168144,true,0.9600,9
c_2031504669,false,0.4000,9
c_2032179032,true,0.1133,9
c_2033252682,false,0.0867,9
c_2033874050,true,0.3267,9
c_2034295537,false,0.3000,9
c_203590810,false,0.5067,9
c_203631671,true,0.3667,9
c_2038249469,false,0.1333,9
c_2039657007,false,0.3200,9
c_2043047993,true,0.7333,9
c_2045194309,false,0.4333,9
c_2048171626,true,0.4000,9
c_2048466456,false,0.0267,9
c_2049369187,true,0.4400,9
c_2051103777,true,0.4933,9
c_2051799809,false,0.0933,9
c_2051845040,true,0.5200,9
c_2053888323,true,0.9333,9
c_2057810216,true,0.2667,9
c_2058903028,true,0.5533,9
c_2060708769,false,0.3800,9
c_2061020149,false,0.2200,9
c_2062326086,false,0.1467,9
c_2062813997,false,0.3800,9
c_2062920725,true,0.5067,9
c_2064221350,true,0.3267,9
c_2064405187,false,0.0467,9
c_2064669284,false,0.0600,9
c_2064798594,false,0.7067,9
c_2066939992,false,0.3267,9
c_2067372278,false,0.2000,9
c_2067516303,true,0.4400,9
c_2069545303,false,0.1600,9
c_2070777076,false,0.1000,9
c_207191056,false,0.1133,9
c_2073760361,false,0.7733,9
c_2076511986,true,0.4133,9
c_2076597438,false,0.0533,9
c_2079011186,false,0.3400,9
c_2081468177,false,0.2667,9
c_2081673241,true,0.3867,9
c_2083866451,true,0.5333,9
c_2085455067,true,0.9067,9
c_2087521978,true,0.5733,9
c_2087713022,true,0.3933,9
c_2088073617,false,0.1133,9
c_2089218629,true,0.6733,9
c_2091145908,true,0.3267,9
c_2091517201,false,0.5667,9
c_2093060269,false,0.2067,9
c_2094441836,false,0.0533,9
c_2094685862,false,0.2133,9
c_2097115739,false,0.1800,9
c_2099075534,false,0.1333,9
c_2099960291,false,0.2467,9
c_2102194190,false,0.4400,9
c_2102301623,true,0.4867,9
c_2102378135,true,0.3000,9
c_2104100621,true,0.2000,9
c_2104220031,true,0.4267,9
c_2104538472,false,0.1267,9
c_2105333511,false,0.3467,9
c_2107501162,false,0.7267,9
c_2107633163,false,0.4733,9
c_2107939979,true,0.7000,9
c_2111055752,false,0.1467,9
c_211237020,false,0.3933,9
c_2112881147,false,0.0400,9
c_2115042059,false,0.9333,9
c_2118644430,false,0.1533,9
c_2120715071,true,0.4333,9
c_2121050611,true,0.3400,9
c_2121733472,false,0.1267,9
c_2121891840,false,0.5733,9
c_2123639820,false,0.2067,9
c_2124615783,false,0.3800,9
c_2126475285,true,0.0933,9
c_2128128445,false,0.2867,9
c_2131822593,false,0.2133,9
c_2134267865,true,0.3533,9
c_2136573543,false,0.5933,9
c_213664539,true,0.8800,9
c_2137603606,false,0.3067,9
c_2138438586,true,0.4067,9
c_213878489,true,0.3267,9
c_2139497576,false,0.4933,9
c_2140398412,false,0.1000,9
c_2141629750,false,0.0800,9
c_2143988715,false,0.1800,9
c_214412662,false,0.1800,9
c_2144993835,true,0.3467,9
c_215596279,false,0.0800,9
c_21610314,false,0.2733,9
c_216490542,false,0.2533,9
c_219075718,true,0.1000,9
c_222629422,true,0.3400,9
c_223017587,true,0.6533,9
c_227136917,false,0.2633,9
c_227299976,false,0.4733,9
c_228538500,false,0.2133,9
c_233064512,true,0.3333,9
c_237577413,true,0.0933,9
c_238546830,true,0.0867,9
c_238988465,false,0.2733,9
c_242026080,false,0.2267,9
c_247180552,true,0.3733,9
c_249685016,true,0.6000,9
c_250158591,true,0.4200,9
c_250165774,false,0.3933,9
c_25063668,false,0.8333,9
c_250783744,false,0.0400,9
c_25181870,false,0.0933,9
c_254346617,true,0.4867,9
c_254824641,false,0.2000,9
c_254836121,false,0.4067,9
c_254929735,false,0.0533,9
c_255704360,false,0.1600,9
c_261962420,false,0.1667,9
c_265449268,true,0.6800,9
c_268903185,true,0.5067,9
c_270623019,true,0.4333,9
c_274116683,false,0.4267,9
c_275348392,true,0.3533,9
c_276062500,false,0.3800,9
c_278409526,false,0.1867,9
c_279402468,true,0.1400,9
c_28299345,false,0.5067,9
c_28343073,false,0.3533,9
c_285811325,true,0.8133,9
c_286814897,false,0.5667,9
c_28960323,false,0.2600,9
c_293186607,false,0.0600,9
c_294586112,true,0.3600,9
c_295260103,false,0.0667,9
c_295284443,true,0.5867,9
c_295551192,false,0.3400,9
c_296111386,true,0.3600,9
c_296496852,false,0.2733,9
c_296572329,true,0.3933,9
c_297311392,false,0.1600,9
c_298436021,false,0.4067,9
c_298849877,false,0.2533,9
c_299209464,false,0.4133,9
c_303581122,false,0.1467,9
c_304004510,true,0.4533,9
c_30639530,false,0.2933,9
c_306812685,false,0.1867,9
c_307119027,false,0.3733,9
c_308398565,true,0.2933,9
c_309817125,true,0.2800,9
c_309853327,false,0.4400,9
c_310417357,false,0.5600,9
c_31108797,false,0.0867,9
c_312224974,true,0.4267,9
c_312947543,false,0.0267,9
c_312953572,false,0.2733,9
c_313537150,false,0.1333,9
c_313920006,true,0.1267,9
c_313951333,false,0.1800,9
c_31630312,true,0.4800,9
c_317339492,false,0.3733,9
c_318775276,true,0.2467,9
c_327072822,false,0.2333,9
c_327168432,true,0.3333,9
c_327297232,false,0.1600,9
c_328120747,false,0.2000,9
c_330499966,false,0.3200,9
c_33198689,true,0.4133,9
c_333758826,false,0.0867,9
c_335735060,true,0.0867,9
c_336983203,false,0.1000,9
c_337854299,true,0.1533,9
c_343501813,false,0.2333,9
c_344293557,false,0.3867,9
c_345753341,true,0.4733,9
c_346181860,false,0.1467,9
c_352224008,false,0.2667,9
c_352415567,true,0.8667,9
c_353397724,true,0.1733,9
c_354038814,false,0.3667,9
c_354855594,true,0.5933,9
c_355591291,true,0.3333,9
c_356639618,false,0.4867,9
c_3575600,false,0.5733,9
c_362083369,false,0.2000,9
c_362437843,true,0.8600,9
c_362543186,false,0.1800,9
c_363517005,true,0.3600,9
c_364421559,true,0.5400,9
c_365169523,false,0.3400,9
c_368167256,true,0.8800,9
c_368291286,false,0.1600,9
c_368467703,false,0.2400,9
c_371118023,true,0.7733,9
c_372771478,false,0.1867,9
c_374119345,false,0.1800,9
c_375157461,false,0.3467,9
c_376682366,false,0.3267,9
c_377014556,true,0.8333,9
c_377946876,true,0.2400,9
c_379321877,false,0.3400,9
c_379851390,false,0.2000,9
c_381274116,false,0.4200,9
c_381339861,false,0.2867,9
c_381999736,false,0.2400,9
c_389831964,false,0.1467,9
c_390034556,false,0.1200,9
c_39161984,false,0.2600,9
c_392342439,false,0.4267,9
c_392537069,true,0.8267,9
c_392859662,false,0.7133,9
c_393028659,true,0.9000,9
c_396092392,false,0.3933,9
c_397038537,false,0.1067,9
c_398276501,true,0.1800,9
c_398311287,false,0.5200,9
c_399569642,false,0.3000,9
c_40026814,true,0.3400,9
c_402090966,false,0.2933,9
c_402938046,true,0.1933,9
c_403630678,false,0.4867,9
c_405637316,true,0.1933,9
c_409698808,false,0.4600,9
c_413158301,false,0.0667,9
c_416216061,false,0.7667,9
c_416633628,false,0.1667,9
c_417332815,false,0.4267,9
c_418638674,false,0.1800,9
c_420214466,true,0.2333,9
c_42038461,false,0.1933,9
c_420528716,false,0.3467,9
c_420599570,false,0.3933,9
c_421485165,false,0.6200,9
c_423078189,false,0.1600,9
c_424363323,true,0.3933,9
c_425876981,false,0.0467,9
c_431263829,false,0.3800,9
c_432789106,false,0.5000,9
c_434982465,false,0.4467,9
c_435186946,false,0.2333,9
c_438042117,false,0.5067,9
c_438352016,false,0.0800,9
c_438616024,false,0.4333,9
c_439060282,false,0.5333,9
c_440790291,false,0.3800,9
c_44239326,false,0.1733,9
c_444199448,false,0.1867,9
c_444247314,true,0.8200,9
c_44827837,true,0.5467,9
c_449256078,true,0.8467,9
c_453833865,true,0.8667,9
c_453987424,false,0.0667,9
c_455057107,false,0.1133,9
c_455173433,false,0.1400,9
c_457947056,false,0.1333,9
c_458048315,false,0.0467,9
c_458098005,false,0.1333,9
c_458227713,false,0.1400,9
c_45900350,false,0.1867,9
c_460362418,true,0.4800,9
c_461975173,false,0.2800,9
c_462882090,false,0.4200,9
c_463617637,true,0.2867,9
c_465190175,false,0.6467,9
c_465777883,false,0.1933,9
c_465876085,true,0.1200,9
c_471347316,false,0.4267,9
c_471904357,false,0.4533,9
c_472844290,false,0.1933,9
c_47358462,false,0.3000,9
c_473947723,true,0.8133,9
c_477170224,true,0.3133,9
c_478366268,false,0.2667,9
c_478367813,false,0.2933,9
c_48166613,false,0.1467,9
c_482770834,false,0.2000,9
c_48361308,false,0.1933,9
c_483931042,true,0.2467,9
c_486324246,false,0.2733,9
c_48850720,true,0.3067,9
c_489358039,false,0.2200,9
c_492021644,true,0.3400,9
c_497490559,false,0.1333,9
c_499448595,false,0.2000,9
c_506199022,true,0.3600,9
c_507436089,false,0.2933,9
c_507755204,false,0.6000,9
c_511603944,false,0.2800,9
c_51430642,false,0.4133,9
c_515101580,false,0.4667,9
c_515232769,false,0.3200,9
c_516260428,true,0.9600,9
c_516500707,false,0.2667,9
c_518595534,true,0.1200,9
c_520819518,false,0.1933,9
c_521806599,false,0.5000,9
c_522530819,false,0.2867,9
c_525459142,true,0.5867,9
c_527482957,false,0.1800,9
c_528121029,false,0.2067,9
c_531296723,true,0.2067,9
c_533206267,false,0.6333,9
c_53352885,false,0.2000,9
c_535108628,true,0.8133,9
c_538245491,false,0.5400,9
c_539113630,false,0.1267,9
c_540669440,false,0.1333,9
c_541270963,false,0.0467,9
c_542945180,false,0.1267,9
c_544522022,false,0.2133,9
c_545310813,false,0.0800,9
c_545474396,false,0.4800,9
c_546567068,false,0.2200,9
c_548136507,false,0.2600,9
c_548417596,true,0.6267,9
c_550501028,false,0.4067,9
c_550590684,false,0.0867,9
c_552268672,true,0.1533,9
c_555276992,false,0.1267,9
c_557390310,true,0.1467,9
c_560407870,true,0.7467,9
c_560750680,false,0.0867,9
c_562058851,false,0.1600,9
c_563521504,true,0.8600,9
c_563590726,false,0.1333,9
c_564404935,false,0.3200,9
c_564882176,false,0.2867,9
c_566145527,false,0.1400,9
c_566347979,true,0.7200,9
c_567402421,true,0.1600,9
c_568941744,false,0.3267,9
c_573409679,false,0.2467,9
c_574810235,true,0.0600,9
c_576025779,true,0.1867,9
c_576195649,false,0.1867,9
c_576893560,true,0.7467,9
c_578480581,false,0.2267,9
c_578567461,true,0.5600,9
c_579275809,false,0.1800,9
c_579939266,false,0.2200,9
c_581256241,false,0.5667,9
c_581457283,true,0.3733,9
c_581494514,false,0.3467,9
c_58295777,true,0.5267,9
c_584717195,true,0.3467,9
c_585037499,false,0.1733,9
c_586877291,true,0.4667,9
c_587185431,false,0.3733,9
c_588418009,false,0.0533,9
c_593504885,true,0.1333,9
c_595113390,false,0.1867,9
c_595363130,false,0.1800,9
c_596261331,false,0.1400,9
c_596749181,true,0.4733,9
c_598655970,true,0.3067,9
c_59876773,false,0.1733,9
c_599426245,false,0.4867,9
c_600084950,true,0.5800,9
c_601286059,false,0.1600,9
c_602036798,false,0.2467,9
c_605367983,false,0.2067,9
c_60615076,false,0.2000,9
c_606265893,true,0.3133,9
c_606748316,false,0.4933,9
c_6091391,false,0.3133,9
c_611092804,true,0.5867,9
c_61237928,true,0.9267,9
c_613322431,false,0.1867,9
c_614870883,true,0.8267,9
c_616544005,false,0.3333,9
c_61677455,false,0.2867,9
c_617441643,false,0.0533,9
c_619397340,false,0.1467,9
c_619754126,true,0.4933,9
c_621575411,false,0.6400,9
c_621694962,true,0.2133,9
c_622417263,false,0.2467,9
c_622941435,false,0.1600,9
c_623063857,false,0.6800,9
c_628662805,true,0.4333,9
c_630653306,false,0.3200,9
c_630861561,false,0.3000,9
c_631823084,false,0.3600,9
c_633119231,true,0.3867,9
c_634953014,false,0.2200,9
c_635576510,false,0.2533,9
c_639055240,false,0.4000,9
c_63932076,true,0.4000,9
c_639333261,true,0.1533,9
c_641457453,true,0.3867,9
c_643794221,false,0.1933,9
c_647413273,false,0.1067,9
c_650411814,true,0.1467,9
c_650870312,false,0.2933,9
c_651776694,false,0.0667,9
c_652956366,true,0.3133,9
c_656520046,false,0.2933,9
c_658429775,false,0.2600,9
c_660161855,false,0.3600,9
c_661022130,true,0.2000,9
c_661165121,false,0.2333,9
c_662049888,true,0.4867,9
c_662867324,true,0.4333,9
c_663320149,true,0.3533,9
c_665402126,false,0.2133,9
c_666250035,false,0.2600,9
c_667929164,true,0.2067,9
c_669667104,false,0.1933,9
c_671264692,true,0.1200,9
c_672929604,true,0.2333,9
c_673399253,false,0.6467,9
c_676078634,false,0.2400,9
c_676837330,false,0.5267,9
c_677134216,true,0.3200,9
c_679736570,false,0.2533,9
c_681016501,true,0.3600,9
c_681692432,false,0.1333,9
c_682347878,true,0.4400,9
c_686928215,false,0.1600,9
c_693955071,true,0.4733,9
c_694226567,false,0.1333,9
c_69508445,false,0.0600,9
c_695190318,true,0.6667,9
c_695714980,false,0.2200,9
c_697031349,false,0.3533,9
c_69886194,true,0.1933,9
c_699979563,false,0.0600,9
c_700409130,true,0.2800,9
c_701552965,true,0.2467,9
c_704311443,false,0.2267,9
c_704902711,false,0.1200,9
c_706201656,false,0.1333,9
c_706607240,true,0.0867,9
c_712514512,false,0.2867,9
c_712864514,false,0.2000,9
c_716501244,true,0.6800,9
c_717400110,false,0.2200,9
c_719982445,false,0.1400,9
c_722365864,true,0.6067,9
c_722965319,false,0.2800,9
c_725733853,false,0.3000,9
c_726080078,true,0.1933,9
c_726154989,true,0.0533,9
c_727748450,true,0.1467,9
c_729207835,false,0.2533,9
c_72928711,true,0.8067,9
c_729468313,false,0.1800,9
c_731053814,false,0.3600,9
c_732428362,false,0.2133,9
c_735610980,false,0.1667,9
c_737232376,false,0.0267,9
c_738276182,false,0.2867,9
c_740320002,false,0.5800,9
c_74095387,false,0.4667,9
c_743474553,false,0.3133,9
c_74441301,true,0.9000,9
c_746588446,false,0.2800,9
